,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
19613,Secberus,https://www.crunchbase.com/organization/secberus,"Miami, Florida, United States","Cloud Infrastructure, Cloud Security, Compliance, Cyber Security, SaaS",Pre-Seed,2018-04-17,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2017-11-01,https://twitter.com/secberus,https://www.facebook.com/SecberusCyberIQ/,https://www.linkedin.com/company/secberus/,Seed,,,Less than $1M
19682,Selfless.ly,https://www.crunchbase.com/organization/selfless-ly,"Indianapolis, Indiana, United States","Communities, Human Resources, SaaS, Small and Medium Businesses",Pre-Seed,2019-12-12,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2017-08-01,https://www.twitter.com/giveselflessly,https://facebook.com/giveselflessly,https://www.linkedin.com/company/selfless-ly/,Seed,,,Less than $1M
19703,PomoDoneApp,https://www.crunchbase.com/organization/pomodoneapp,"Vilnius, Vilniaus Apskritis, Lithuania","Computer, Data Integration, Information Technology, Internet, Productivity Tools, Project Management, Software",Pre-Seed,2018-03-06,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-11-01,https://twitter.com/pomodoneapp/,https://www.facebook.com/pomodoneapp,https://www.linkedin.com/company/pomodoneapp/,Seed,,,Less than $1M
19719,Drone Pilot,https://www.crunchbase.com/organization/drone-pilot-7989,"Riga, Riga, Latvia","Aerospace, Drones, Mobile Apps",Pre-Seed,2018-10-17,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-11-01,,https://www.facebook.com/pg/dronepilotapp,https://www.linkedin.com/company/drone-pilot/,Seed,,,Less than $1M
20018,Virtuleap,https://www.crunchbase.com/organization/virtuleap,"Lisbon, Lisboa, Portugal","Apps, Artificial Intelligence, Big Data, Biometrics, Education, Edutainment, Fitness, Health Care, Home Health Care, Wellness",Pre-Seed,2019-12-05,,,,1-10,577000.0,USD,577000.0,4.0,,,,,,4.0,,,,For Profit,2018-01-30,https://www.twitter.com/virtuleap,https://www.facebook.com/virtuleap,https://www.linkedin.com/company/virtuleap,Seed,,,$1M to $10M
20189,Remote-how,https://www.crunchbase.com/organization/remote-how,"Newark, Delaware, United States","Communities, Education, Human Resources",Pre-Seed,2018-12-12,400000.0,USD,400000.0,11-50,400000.0,USD,400000.0,1.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/remote_how,https://www.facebook.com/remotehowcom,https://www.linkedin.com/company/remote-how/,Seed,,,$1M to $10M
20242,Webiny,https://www.crunchbase.com/organization/webiny,"London, England, United Kingdom","Developer Platform, Developer Tools, Web Development",Pre-Seed,2019-10-29,347000.0,USD,347000.0,1-10,347000.0,USD,347000.0,1.0,,,,,,1.0,,,,For Profit,2018-01-01,http://twitter.com/webinyplatform,https://www.facebook.com/Webiny/,https://www.linkedin.com/company/webiny/about/,Seed,,,$1M to $10M
20246,Vermeer,https://www.crunchbase.com/organization/vermeer-ff96,"New York, New York, United States","B2B, Drone Management, Drones, Service Industry, Software",Pre-Seed,2020-02-10,,,,1-10,1969127.0,USD,1969127.0,4.0,,,,,,1.0,,,,For Profit,2018-01-01,https://www.twitter.com/aerobodrones,https://www.facebook.com/aeroescapeny,https://www.linkedin.com/company/vermeerapp/?viewAsMember=true,Seed,,,$1M to $10M
20260,Foundation AI,https://www.crunchbase.com/organization/foundation-ai,"Marina Del Rey, California, United States","Analytics, Artificial Intelligence, Business Intelligence, Consulting, Data Mining, Document Management, Health Care, Information Technology, Machine Learning, Software",Pre-Seed,2018-09-08,1500000.0,USD,1500000.0,11-50,1500000.0,USD,1500000.0,1.0,,,,,,4.0,,,,For Profit,2018-01-05,,,https://www.linkedin.com/company/foundation-ai/about/,Seed,,,$1M to $10M
20273,Tempore,https://www.crunchbase.com/organization/travel-labs,"Minneapolis, Minnesota, United States","Artificial Intelligence, B2B, Business Travel, Machine Learning, SaaS, Software",Pre-Seed,2018-11-02,500000.0,USD,500000.0,1-10,500000.0,USD,500000.0,1.0,,,,,,3.0,,,,For Profit,2018-01-06,,https://www.facebook.com/travellabs/,https://www.linkedin.com/company/tempore,Seed,,,Less than $1M
20294,Burn to Give,https://www.crunchbase.com/organization/burn-to-give,"Santiago, Region Metropolitana, Chile","Gamification, Insurance, InsurTech, Wellness",Pre-Seed,2018-11-01,2000000.0,USD,2000000.0,11-50,2000000.0,USD,2000000.0,2.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/burntogive,,https://www.linkedin.com/company/burntogive/,Seed,,,$1M to $10M
20300,App-App,https://www.crunchbase.com/organization/app-app,"New York, New York, United States",Marketing,Pre-Seed,2019-05-15,250000.0,USD,250000.0,11-50,250000.0,USD,250000.0,1.0,,,,,,2.0,,,,For Profit,2018-01-01,https://twitter.com/appappinc,https://www.facebook.com/appappinc/,https://www.linkedin.com/company/18303894/,Seed,,,Less than $1M
20316,Rad Intelligence,https://www.crunchbase.com/organization/rad-intelligence,"Santa Monica, California, United States","Digital Media, Marketing Automation",Pre-Seed,2019-09-01,150000.0,USD,150000.0,11-50,1182000.0,USD,1182000.0,4.0,,,,,,1.0,,,,For Profit,2018-01-30,https://twitter.com/radintelligence,https://www.facebook.com/radinfluencer/,https://www.linkedin.com/company/rad-intelligence/,Seed,,,$1M to $10M
20339,Metazoa,https://www.crunchbase.com/organization/metazoa,"Los Gatos, California, United States","Developer Tools, Enterprise Software, Information Technology, SaaS, Software, Test and Measurement",Pre-Seed,2019-11-25,200000.0,USD,200000.0,11-50,800000.0,USD,800000.0,2.0,,,,,,2.0,,,,For Profit,2018-01-01,https://twitter.com/metazoa,https://www.facebook.com/metazoa4sf,https://www.linkedin.com/company/metazoa/,Seed,,,$1M to $10M
20341,SWEDISH FALL,https://www.crunchbase.com/organization/swedish-fall,"London, England, United Kingdom","E-Commerce, Fashion, Marketing, Retail, Sports",Pre-Seed,2018-03-01,186000.0,EUR,228237.0,11-50,186000.0,EUR,228237.0,1.0,,,,,,4.0,,,,For Profit,2018-01-15,,https://www.facebook.com/SWEDISHFALL/,,Seed,,,Less than $1M
20353,Soulpicks,https://www.crunchbase.com/organization/soulpicks,"Amsterdam, Noord-Holland, The Netherlands","Apps, Leisure, Lifestyle, Social Media, Travel",Pre-Seed,2019-07-17,1250000.0,EUR,1403458.0,11-50,1250000.0,EUR,1403458.0,1.0,,,,,,1.0,,,,,2018-01-01,,,https://www.linkedin.com/company/soulpicks,Seed,,,Less than $1M
20386,AlgoSurg,https://www.crunchbase.com/organization/algosurg,"Mumbai, Maharashtra, India","3D Printing, 3D Technology, Image Recognition, Medical, Medical Device, Software",Pre-Seed,2018-03-21,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,2.0,,,,For Profit,2018-01-01,,https://www.facebook.com/algosurg/,https://www.linkedin.com/company/algosurg/,Seed,,,$1M to $10M
20437,Ziligence,https://www.crunchbase.com/organization/ziligence,"Gurgaon, Haryana, India","Business Development, Marketing Automation, Sales, Sales Automation",Pre-Seed,2018-07-01,125000.0,USD,125000.0,1-10,125000.0,USD,125000.0,1.0,,,,,,2.0,,,,For Profit,2018-01-01,http://twitter.com/theziligence,,https://www.linkedin.com/company/ziligence-ai/,Seed,,,Less than $1M
20441,MD Ally,https://www.crunchbase.com/organization/md-ally,"Philadelphia, Pennsylvania, United States","Health Care, Information Technology, Medical, mHealth, Public Safety, Software, Telecommunications",Pre-Seed,2020-02-03,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/mdallyinc,https://www.facebook.com/mdallyinc,https://www.linkedin.com/company/mdally,Seed,,,Less than $1M
20453,Quantivize Health,https://www.crunchbase.com/organization/quantivize,"Chicago, Illinois, United States","Fitness, Health Care, Wellness",Pre-Seed,2020-01-23,,,,1-10,,,,2.0,,,,,,1.0,,,,For Profit,2018-01-01,,,,Seed,,,Less than $1M
20462,ADEx,https://www.crunchbase.com/organization/adexai,"San Francisco, California, United States","Artificial Intelligence, Big Data, Commercial Real Estate, Document Management, Enterprise Software, Machine Learning, Software",Pre-Seed,2019-09-09,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2018-01-01,,https://www.facebook.com/ADEx-AI-110575793660137,https://www.linkedin.com/company/intelease,Seed,,,Less than $1M
20485,Blockade Games,https://www.crunchbase.com/organization/blockade-games,"Austin, Texas, United States",Internet,Pre-Seed,2019-02-05,,,,,,,,1.0,,,,,,,,,,For Profit,2018-01-01,,,https://www.linkedin.com/company/blockade-games/,Seed,,,Less than $1M
20490,Jollitot,https://www.crunchbase.com/organization/jollitot,"Dallas, Texas, United States","Baby, Health Care, mHealth, Parenting",Pre-Seed,2019-04-01,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2018-01-01,https://twitter.com/welovejollitot,https://www.facebook.com/welovejollitot,https://www.linkedin.com/company/jollitot,Seed,,,Less than $1M
20501,LevelUP,https://www.crunchbase.com/organization/levelup-2,"Tallinn, Harjumaa, Estonia","Analytics, Sports",Pre-Seed,2018-10-17,,,,1-10,,,,1.0,,,,,,4.0,,,,For Profit,2018-01-01,,https://www.facebook.com/levelupsports1,https://www.linkedin.com/company/levelup-ivs,Seed,,,Less than $1M
20531,memeois,https://www.crunchbase.com/organization/memeois,"Atlanta, Georgia, United States","Media and Entertainment, Social Media",Pre-Seed,2018-08-28,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/memeois,https://facebook.com/memeois,https://www.linkedin.com/company/memeois/,Seed,,,Less than $1M
20561,Real Simple Energy,https://www.crunchbase.com/organization/real-simple-energy,"Houston, Texas, United States","Energy, Energy Management",Pre-Seed,2019-10-01,,,,1-10,,,,2.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/realsimplenergy,https://www.facebook.com/realsimpleenergy/,,Seed,,,Less than $1M
20583,Arroyo Networks,https://www.crunchbase.com/organization/arroyo-networks,"Hancock, Michigan, United States","Cloud Infrastructure, Cyber Security, IT Infrastructure, Network Security, Software Engineering",Pre-Seed,2018-07-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2018-01-01,,,https://www.linkedin.com/company/arroyo/,Seed,,,Less than $1M
20817,Swimply,https://www.crunchbase.com/organization/swimply,"New York, New York, United States","Marketplace, Sharing Economy, Swimming",Pre-Seed,2018-11-05,1000000.0,USD,1000000.0,1-10,1000000.0,USD,1000000.0,1.0,,,,,,,,,,For Profit,2018-07-04,,https://facebook.com/swimpy.official,https://www.linkedin.com/company/swimply/,Seed,,,Less than $1M
20843,Likvido,https://www.crunchbase.com/organization/likvido-24d8,"Copenhagen, Hovedstaden, Denmark","Accounting, Debt Collections, Financial Services, FinTech",Pre-Seed,2019-04-01,3000000.0,DKK,450254.0,11-50,7100000.0,DKK,1082947.0,4.0,,,,,,2.0,,,,For Profit,2018-04-01,,https://www.facebook.com/likvido.dk/,https://www.linkedin.com/company/likvido,Seed,,,Less than $1M
20852,sync.,https://www.crunchbase.com/organization/sync-money,"London, England, United Kingdom","Banking, FinTech, Mobile Apps, Mobile Payments",Pre-Seed,2018-07-01,1700000.0,GBP,2245534.0,11-50,1700000.0,GBP,2245534.0,1.0,,,,,,2.0,,,,For Profit,2018-07-01,https://twitter.com/Sync_Money,https://www.facebook.com/sync.money,https://www.linkedin.com/company/sync-money,Seed,,,$1M to $10M
20854,MilkRun,https://www.crunchbase.com/organization/milkrun,"Portland, Oregon, United States","AgTech, Farmers Market, Food Delivery, Grocery",Pre-Seed,2020-01-27,,,,11-50,580000.0,USD,580000.0,2.0,,,,,,3.0,,,,For Profit,2018-10-01,https://twitter.com/localmilkrun,https://www.facebook.com/localmilkrun,https://www.linkedin.com/company/milkrun/,Seed,,,Less than $1M
20904,Xen,https://www.crunchbase.com/organization/xen-41d4,"Singapore, Central Region, Singapore","Banking, Blockchain, FinTech, Real Estate",Pre-Seed,2019-08-05,1800000.0,USD,1800000.0,11-50,1800000.0,USD,1800000.0,1.0,,,,,,1.0,,,,For Profit,2018-09-25,,https://www.facebook.com/xentechnologies/,https://www.linkedin.com/company/xen-technologies/,Seed,,,$1M to $10M
20907,Loopie,https://www.crunchbase.com/organization/loopie,"Seattle, Washington, United States","Consumer, Internet, Laundry and Dry-cleaning, Software",Pre-Seed,2019-07-07,322500.0,USD,322500.0,11-50,512500.0,USD,512500.0,2.0,,,,,,1.0,,,,For Profit,2018-07-01,https://twitter.com/loopielaundry?lang=en,https://www.facebook.com/loopielaundry/?eid=ARCcyAGIlFgVgoDHucyb_iqhFsKpaNCBDom42P7Dea85Vd8L6_PeM3rniKhOQEiQHCCkcZsm9dyTreIH,https://www.linkedin.com/company/loopiellc/?viewAsMember=true,Seed,,,Less than $1M
20925,Blue Sky Analytics,https://www.crunchbase.com/organization/breezo,"Gurgaon, Haryana, India","Artificial Intelligence, Big Data, Geospatial, Machine Learning, Software",Pre-Seed,2019-06-25,320000.0,USD,320000.0,11-50,320000.0,USD,320000.0,1.0,,,,,,2.0,,,,For Profit,2018-03-15,https://twitter.com/blueskylab,,https://www.linkedin.com/company/blueskyhq/,Seed,,,Less than $1M
20929,NeuraLegion,https://www.crunchbase.com/organization/neuralegion,"Tel Aviv, Tel Aviv, Israel","Artificial Intelligence, Cyber Security, Information Technology, Network Security, Security",Pre-Seed,2019-09-01,1000000.0,USD,1000000.0,11-50,1000000.0,USD,1000000.0,1.0,,,,,,,,,,For Profit,2018-05-18,https://twitter.com/NeuraLegion,https://www.facebook.com/neuralegion/,https://www.linkedin.com/company/neuralegion/,Seed,,,$1M to $10M
20935,RexPay,https://www.crunchbase.com/organization/rexpay,"Phoenix, Arizona, United States","Medical, Mobile Apps, Mobile Payments, Personal Finance, Software",Pre-Seed,2019-08-01,350000.0,USD,350000.0,11-50,1175000.0,USD,1175000.0,2.0,,,,,,2.0,,,,For Profit,2018-02-26,https://twitter.com/RexPay_inc,https://www.facebook.com/rextherescuedog,https://www.linkedin.com/company/rexpay-inc,Seed,,,$1M to $10M
20937,Elucidate GmbH,https://www.crunchbase.com/organization/elucidate-gmbh,"Berlin, Berlin, Germany","Information Technology, Insurance, Risk Management",Pre-Seed,2019-02-04,700000.0,EUR,800461.0,11-50,700000.0,EUR,800461.0,1.0,,,,,,2.0,,,,For Profit,2018-05-01,https://twitter.com/ElucidateGmbH,,https://www.linkedin.com/company/elucidate-risk/,Seed,,,$1M to $10M
20938,Mechasys,https://www.crunchbase.com/organization/mechasys,"Montreal, Quebec, Canada",Hardware,Pre-Seed,2019-12-31,950000.0,USD,950000.0,11-50,950000.0,USD,950000.0,1.0,,,,,,3.0,,,,For Profit,2018-03-01,https://twitter.com/mechasys,https://www.facebook.com/mechasys3d/,https://www.linkedin.com/company/mechasys3d/,Seed,,,$1M to $10M
20948,Intvo,https://www.crunchbase.com/organization/intvo,"Ann Arbor, Michigan, United States","Artificial Intelligence, Automotive",Pre-Seed,2019-12-23,100000.0,USD,100000.0,11-50,237000.0,USD,237000.0,3.0,,,,,,1.0,,,,For Profit,2018-05-25,https://twitter.com/Intvo_llc,https://www.facebook.com/intvo/,https://www.linkedin.com/company/intvollc/,Seed,,,$10M to $50M
20955,Adino,https://www.crunchbase.com/organization/adino,"Atlanta, Georgia, United States","B2B, Brand Marketing, E-Commerce, Geospatial, Indoor Positioning, Personalization, Retail Technology, Video Streaming",Pre-Seed,2018-04-28,1000000.0,USD,1000000.0,11-50,1000000.0,USD,1000000.0,1.0,,,,,,,,,,For Profit,2018-04-28,https://twitter.com/adino,,https://www.linkedin.com/in/adino,Seed,,,Less than $1M
20966,Fero.Ai,https://www.crunchbase.com/organization/fero-e3d3,"Dubai, Dubai, United Arab Emirates","Artificial Intelligence, Information Technology, Logistics",Pre-Seed,2019-01-01,550000.0,USD,550000.0,11-50,550000.0,USD,550000.0,1.0,,,,,,1.0,,,,For Profit,2018-09-01,https://twitter.com/FEROAI_,https://www.facebook.com/FERO-852288388449355/?modal=admin_todo_tour,https://www.linkedin.com/company/14559894/admin/,Seed,,,$1M to $10M
20968,mygroser,https://www.crunchbase.com/organization/mygroser,"Singapore, Central Region, Singapore","Advertising Platforms, Delivery Service, E-Commerce, Food and Beverage, Food Delivery, Grocery, Internet, Mobile, Software",Pre-Seed,2018-06-02,500000.0,USD,500000.0,11-50,500000.0,USD,500000.0,1.0,,,,,,,,,,For Profit,2018-06-02,,https://www.facebook.com/mygroser/,,Seed,,,$1M to $10M
20970,Glint,https://www.crunchbase.com/organization/glint-cdb1,"Chennai, Tamil Nadu, India",,Pre-Seed,2020-03-01,5000000.0,INR,69276.0,11-50,9000000.0,INR,125614.0,2.0,,,,,,2.0,,,,For Profit,2018-11-27,,https://www.facebook.com/goglint,https://www.linkedin.com/company/goglint,Seed,,,Less than $1M
20978,Glammly,https://www.crunchbase.com/organization/glammly,"Venice, California, United States","Beauty, Consumer, Consumer Applications, Subscription Service",Pre-Seed,2020-02-10,100000.0,USD,100000.0,1-10,295000.0,USD,295000.0,3.0,,,,,,2.0,,,,For Profit,2018-04-01,,https://www.facebook.com/glammly/,https://www.linkedin.com/company/11414524,Seed,,,Less than $1M
20983,Macondo Vision,https://www.crunchbase.com/organization/macondo-ventures,"Atlanta, Georgia, United States","Artificial Intelligence, Information Technology, Machine Learning, Retail, Software",Pre-Seed,2019-11-01,525000.0,USD,525000.0,1-10,660000.0,USD,660000.0,2.0,,,,,,2.0,,,,For Profit,2018-04-01,,,https://www.linkedin.com/company/macondo-vision/,Seed,,,Less than $1M
20984,DNAtix,https://www.crunchbase.com/organization/dnatix,"Giv'atayim, Tel Aviv, Israel","Biotechnology, Blockchain, Genetics",Pre-Seed,2018-02-15,500000.0,USD,500000.0,11-50,500000.0,USD,500000.0,1.0,,,,,,2.0,,,,For Profit,2018-02-01,https://twitter.com/DNAtixGenetics,https://www.facebook.com/dnatixgenetics/,https://www.linkedin.com/company/dnatix/,Seed,,,Less than $1M
20985,tye,https://www.crunchbase.com/organization/tye,"Heidelberg, Baden-Wurttemberg, Germany","CRM, SaaS, Sales, Sales Automation, Software",Pre-Seed,2019-05-17,400000.0,EUR,446538.0,1-10,400000.0,EUR,446538.0,1.0,,,,,,2.0,,,,For Profit,2018-05-28,,,https://www.linkedin.com/company/tye/,Seed,,,Less than $1M
20988,Qempo,https://www.crunchbase.com/organization/qempo-com-international-store,"Miami, Florida, United States","Delivery, E-Commerce, Internet, Logistics, Sharing Economy, Software",Pre-Seed,2019-03-01,100000.0,USD,100000.0,11-50,100000.0,USD,100000.0,1.0,,,,,,3.0,,,,For Profit,2018-10-01,https://twitter.com/Qempito,http://www.facebook.com/Qempo,https://www.linkedin.com/company/qempo-international-store,Seed,,,$1M to $10M
20992,Efortles,https://www.crunchbase.com/organization/efortles-inc,"New York, New York, United States","Accounting, Industrial Automation",Pre-Seed,2019-10-21,70000.0,USD,70000.0,11-50,125000.0,USD,125000.0,3.0,,,,,,1.0,,,,For Profit,2018-03-28,https://twitter.com/EfortlesCPA,https://www.facebook.com/efortles/,https://www.linkedin.com/company/efortles/,Seed,,,Less than $1M
20995,ANDIA,https://www.crunchbase.com/organization/andia,"Boulder, Colorado, United States","Financial Services, Information Technology",Pre-Seed,2019-06-10,,,,1-10,30000.0,USD,30000.0,2.0,,,,,,2.0,,,,For Profit,2018-02-01,,,https://www.linkedin.com/company/andiaco/,Seed,,,Less than $1M
20999,Bynsy,https://www.crunchbase.com/organization/bynsy,"Pittsburgh, Pennsylvania, United States","Computer Vision, Natural Language Processing, Real Estate",Pre-Seed,2019-03-01,130000.0,USD,130000.0,1-10,130000.0,USD,130000.0,1.0,,,,,,1.0,,,,For Profit,2018-04-29,https://twitter.com/BynsyCom,https://www.facebook.com/bynsyCom/,https://www.linkedin.com/company/bynsy/,Seed,,,Less than $1M
21010,Clarify,https://www.crunchbase.com/organization/clarify,"Miami, Florida, United States","Human Resources, Recruiting, Software",Pre-Seed,2018-12-10,10000.0,USD,10000.0,1-10,10000.0,USD,10000.0,1.0,,,,,,1.0,,,,For Profit,2018-11-01,https://twitter.com/Clarify,https://www.facebook.com/clarifyhq/,https://www.linkedin.com/company/clarifyhq/,Seed,,,Less than $1M
21012,Casting Coin,https://www.crunchbase.com/organization/casting-coin,"New York, New York, United States","Digital Media, Fashion, Media and Entertainment, Staffing Agency",Pre-Seed,2019-01-01,104500.0,USD,104500.0,1-10,104500.0,USD,104500.0,1.0,,,,,,1.0,,,,For Profit,2018-06-04,http://instagram.com/castingcoin,http://facebook.com/groups/castingcoin,https://www.linkedin.com/company/castingcoin/,Seed,,,Less than $1M
21014,EazDine,https://www.crunchbase.com/organization/eazdine,"Santa Clara, California, United States","Mobile Payments, PaaS, Retail Technology, Social Media",Pre-Seed,2019-10-06,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,,,,,For Profit,2018-02-01,,,https://www.linkedin.com/company/eazdine,Seed,,,$1M to $10M
21026,Hojicha Co.,https://www.crunchbase.com/organization/hÅjicha-co,"Toronto, Ontario, Canada","Food and Beverage, Tea, Wholesale",Pre-Seed,2018-09-27,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2018-05-01,https://twitter.com/HojichaCo,https://www.facebook.com/hojicha.co/,https://www.linkedin.com/company/hojicha-co/,Seed,,,Less than $1M
21028,Ono Food Co.,https://www.crunchbase.com/organization/ono-food-co,"Los Angeles, California, United States","Artificial Intelligence, Industrial Automation, Restaurants, Robotics",Pre-Seed,2018-07-23,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2018-07-03,,,https://www.linkedin.com/company/ono-food-co/,Seed,,,$1M to $10M
21029,Outfunnel,https://www.crunchbase.com/organization/outfunnel,"Tallinn, Harjumaa, Estonia",Marketing Automation,Pre-Seed,2018-12-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2018-04-01,https://twitter.com/outfunnel,https://www.facebook.com/outfunnelHQ/,https://www.linkedin.com/company/outfunnel/,Seed,,,Less than $1M
21090,Palco,https://www.crunchbase.com/organization/booty-entertainment,"London, England, United Kingdom","Apps, Gaming, Internet, Mobile Apps, Music, Social Media, Software, Sports",Pre-Seed,2019-03-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2018-05-18,,https://www.facebook.com/Palco-2287982264597921/,http://linkedin.com/company/getpalco,Seed,,,Less than $1M
21316,Abwaab,https://www.crunchbase.com/organization/abwaab,"Amman, Amman, Jordan",EdTech,Pre-Seed,2020-03-17,2400000.0,USD,2400000.0,11-50,2400000.0,USD,2400000.0,1.0,,,,,,2.0,,,,For Profit,2019-09-01,https://twitter.com/AbwaabEdu,https://www.facebook.com/abwaabedu/,https://www.linkedin.com/company/abwaab-technologies/,Seed,,,Less than $1M
21329,onetool,https://www.crunchbase.com/organization/onetool,"San Francisco, California, United States","Information Services, Information Technology, SaaS, Software",Pre-Seed,2020-03-16,150000.0,USD,150000.0,11-50,816736.0,USD,816736.0,2.0,,,,,,2.0,,,,For Profit,2019-07-01,,https://www.facebook.com/Onetool-448559075912384,https://www.linkedin.com/company/onetool/about/,Seed,,,$1M to $10M
21333,Rowzzy,https://www.crunchbase.com/organization/rowzzy,"San Francisco, California, United States","Artificial Intelligence, E-Commerce, Information Technology, Internet, Retail, Software",Pre-Seed,2020-03-30,250000.0,USD,250000.0,11-50,560000.0,USD,560000.0,2.0,,,,,,3.0,,,,For Profit,2019-04-29,,,http://www.linkedin.com/company/rowzzy/,Seed,,,Less than $1M
21344,Hayden AI,https://www.crunchbase.com/organization/hayden-technologies-331a,"Berkeley, California, United States","Artificial Intelligence, Big Data, Computer Vision, Geospatial, GovTech, Machine Learning, Smart Cities",Pre-Seed,2019-07-01,650000.0,USD,650000.0,1-10,650000.0,USD,650000.0,1.0,,,,,,4.0,,,,For Profit,2019-01-01,https://twitter.com/haydenaitech,https://www.facebook.com/haydenaitech,https://www.linkedin.com/company/haydenaitech,Seed,,,Less than $1M
21350,Simplifyy,https://www.crunchbase.com/organization/simplifyy,"Kansas City, Missouri, United States","Property Management, Software",Pre-Seed,2019-08-15,4750000.0,USD,4750000.0,11-50,4750000.0,USD,4750000.0,1.0,,,,,,3.0,,,,For Profit,2019-08-15,,https://www.facebook.com/Simplifyy-106924690713450/,https://www.linkedin.com/company/45833611/,Seed,,,Less than $1M
21359,TagMango,https://www.crunchbase.com/organization/tagmango,"Mumbai, Maharashtra, India","Advertising, Apps, Internet, Marketing",Pre-Seed,2020-03-16,150000.0,USD,150000.0,11-50,150000.0,USD,150000.0,1.0,,,,,,2.0,,,,For Profit,2019-02-01,https://twitter.com/tagmangofficial,https://www.facebook.com/tagmangoofficial/,https://www.linkedin.com/company/tagmangoofficial,Seed,,,Less than $1M
21362,Flokq,https://www.crunchbase.com/organization/flokq,"Jakarta, Jakarta Raya, Indonesia","Building Maintenance, Building Material, Communities, Home Renovation, Home Services, Internet, Property Management, Real Estate, Rental, Rental Property",Pre-Seed,2020-01-12,,,,11-50,,,,3.0,,,,,,1.0,,,,For Profit,2019-01-01,https://twitter.com/helloflokq,https://www.facebook.com/helloflokq/,https://www.linkedin.com/company/helloflokq,Seed,,,Less than $1M
21377,Savvy,https://www.crunchbase.com/organization/savvy-6ff7,"New York, New York, United States","Information Technology, Real Estate, Software",Pre-Seed,2020-01-03,150000.0,USD,150000.0,1-10,150000.0,USD,150000.0,1.0,,,,,,2.0,,,,For Profit,2019-12-01,,https://www.facebook.com/savvyscreen/,https://www.linkedin.com/company/savvyscreen,Seed,,,$1M to $10M
21378,Homebuyer.ai,https://www.crunchbase.com/organization/growella,"Cincinnati, Ohio, United States","Marketing Automation, Personalization",Pre-Seed,2019-12-02,125000.0,USD,125000.0,1-10,125000.0,USD,125000.0,1.0,,,,,,1.0,,,,For Profit,2019-01-01,https://twitter.com/homebuyerai,,https://www.linkedin.com/company/homebuyerai,Seed,,,Less than $1M
21382,AWARE7,https://www.crunchbase.com/organization/aware7,"Gelsenkirchen, Nordrhein-Westfalen, Germany","Cyber Security, FinTech, Information Technology, InsurTech, Risk Management",Pre-Seed,2019-07-01,380000.0,EUR,428924.0,11-50,380000.0,EUR,428924.0,1.0,,,,,,,,,,For Profit,2019-01-01,,,https://www.linkedin.com/company/aware7/,Seed,,,Less than $1M
21387,Sixth Man,https://www.crunchbase.com/organization/6th-man-apps,"New York, New York, United States","Analytics, Software, Sports",Pre-Seed,2019-06-10,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,1.0,,,,For Profit,2019-05-01,http://twitter.com/6thmanapps,,https://www.linkedin.com/company/6th-man-apps,Seed,,,$1M to $10M
21399,Jupiter,https://www.crunchbase.com/organization/talar,"San Francisco, California, United States","Delivery, Logistics",Pre-Seed,2019-06-06,,,,1-10,,,,1.0,,,,,,4.0,,,,For Profit,2019-01-01,,,https://www.linkedin.com/company/talardelivery/,Seed,,,Less than $1M
21403,Chorus Health,https://www.crunchbase.com/organization/chorushealth,"San Francisco, California, United States",Health Care,Pre-Seed,2019-12-05,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2019-01-01,,,https://www.linkedin.com/company/chorus-health,Seed,,,Less than $1M
